entity_id,brand_key,brand,product_key,product,variant,gtin,heat_shu,heat_basis,us_availability,evidence_url,price,price_currency,buy_url,in_stock,store_domain,first_observed_at,last_observed_at,names_version,matcher_version,prompt_version,sources,source_count,tiers,hotones_seasons,duplicate_candidate,duplicate_candidate_count,duplicate_of_candidates,corroboration,review_count,review_outlets,review_stance_mix,rules_version
sauce:hot-ones|last-dab-thermageddon-hot-ones-c,hot-ones,Hot Ones Hot Sauce,last-dab-thermageddon-hot-ones-c,The Last Dab: Thermageddon | Hot Ones -C,,,,,retail_listing,https://heatonist.com/products/hot-ones-the-last-dab-thermageddon-c,16.11,USD,https://heatonist.com/products/hot-ones-the-last-dab-thermageddon-c,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|classic-chili-maple-hot-ones-c,hot-ones,Hot Ones Hot Sauce,classic-chili-maple-hot-ones-c,The Classic - Chili Maple | Hot Ones -C,,,,,unknown,https://heatonist.com/products/the-classic-chili-maple-edition-hot-ones-c,10.00,USD,https://heatonist.com/products/the-classic-chili-maple-edition-hot-ones-c,False,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|classic-hot-sauce-chili-maple,hot-ones,Hot Ones,classic-hot-sauce-chili-maple,The Classic Hot Sauce Chili Maple,,00851444008219,,,retail_listing,http://world-en.openfoodfacts.org/product/0851444008219/the-classic-hot-sauce-chili-maple-hot-ones,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:hot-ones|los-calientes-barbacoa-5-gallon-bucket,hot-ones,Hot Ones,los-calientes-barbacoa-5-gallon-bucket,Los Calientes Barbacoa 5 Gallon Bucket,,,,,unknown,https://heatonist.com/products/hot-ones-los-calientes-barbacoa-5-gallon-bucket-1,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|los-calientes-verde-5-gallon-bucket,hot-ones,Hot Ones,los-calientes-verde-5-gallon-bucket,Los Calientes Verde 5 Gallon Bucket,,,,,unknown,https://heatonist.com/products/hot-ones-los-calientes-verde-5-gallon-bucket,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|8-hot-ones-hot-sauce-c,hot-ones,Hot Ones,8-hot-ones-hot-sauce-c,#8 | Hot Ones Hot Sauce -C,,,,,retail_listing,https://heatonist.com/products/8-hot-ones-hot-sauce-copy,16.00,USD,https://heatonist.com/products/8-hot-ones-hot-sauce-copy,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|fan-favorite-trio,hot-ones,Hot Ones,fan-favorite-trio,Fan Favorite Trio,,,,,retail_listing,https://heatonist.com/products/fan-favorite-trio-heatonist,36.00,USD,https://heatonist.com/products/fan-favorite-trio-heatonist,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|bbq-trio-pack-hot-honey-caribbean-smoked-serrano,hot-ones,Hot Ones,bbq-trio-pack-hot-honey-caribbean-smoked-serrano,BBQ Trio Pack (Hot Honey / Caribbean / Smoked Serrano),,,,,retail_listing,https://heatonist.com/products/hot-ones-bbq-trio-pack-carribean-hot-honey-smoked-serrano,28.00,USD,https://heatonist.com/products/hot-ones-bbq-trio-pack-carribean-hot-honey-smoked-serrano,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|bbq-trio-pack-original-hot-honey-caribbean,hot-ones,Hot Ones,bbq-trio-pack-original-hot-honey-caribbean,BBQ Trio Pack (Original / Hot Honey / Caribbean),,,,,retail_listing,https://heatonist.com/products/hot-ones-bbq-trio-pack-original-hot-honey-carribean,28.00,USD,https://heatonist.com/products/hot-ones-bbq-trio-pack-original-hot-honey-carribean,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|bbq-trio-pack-original-hot-honey-smoked-serrano,hot-ones,Hot Ones,bbq-trio-pack-original-hot-honey-smoked-serrano,BBQ Trio Pack (Original / Hot Honey / Smoked Serrano),,,,,retail_listing,https://heatonist.com/products/hot-ones-bbq-trio-pack-original-hot-honey-smoked-serrano,28.00,USD,https://heatonist.com/products/hot-ones-bbq-trio-pack-original-hot-honey-smoked-serrano,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|bbq-trio-pack-original-smoked-serrano-caribbean,hot-ones,Hot Ones,bbq-trio-pack-original-smoked-serrano-caribbean,BBQ Trio Pack (Original / Smoked Serrano / Caribbean),,,,,retail_listing,https://heatonist.com/products/hot-ones-bbq-trio-pack-original-smoked-serrano-carribean,28.00,USD,https://heatonist.com/products/hot-ones-bbq-trio-pack-original-smoked-serrano-carribean,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|buffalo-hot-sauce-hot-ones,hot-ones,Hot Ones,buffalo-hot-sauce-hot-ones,Buffalo Hot Sauce | Hot Ones Hot Sauce,,,,,retail_listing,https://heatonist.com/products/hot-ones-buffalo-hot-sauce,10.00,USD,https://heatonist.com/products/hot-ones-buffalo-hot-sauce,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|garlic-fresno-los-calientes-mini-dab-challenge,hot-ones,Hot Ones,garlic-fresno-los-calientes-mini-dab-challenge,Garlic Fresno & Los Calientes Mini Dab Challenge,,,,,retail_listing,https://heatonist.com/products/hot-ones-garlic-fresno-los-calientes-mini-dab-challenge-3-pack,28.00,USD,https://heatonist.com/products/hot-ones-garlic-fresno-los-calientes-mini-dab-challenge-3-pack,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|last-dab-trio-pack-hot-ones,hot-ones,Hot Ones,last-dab-trio-pack-hot-ones,The Last Dab Trio Pack | Hot Ones Hot Sauce,,,,,retail_listing,https://heatonist.com/products/hot-ones-hot-sauce-last-dab-trio-pack,58.00,USD,https://heatonist.com/products/hot-ones-hot-sauce-last-dab-trio-pack,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|los-calientes-barbacoa-hot-ones,hot-ones,Hot Ones,los-calientes-barbacoa-hot-ones,Los Calientes Barbacoa | Hot Ones Hot Sauce,,,,,retail_listing,https://heatonist.com/products/hot-ones-hot-sauce-los-calientes-barbacoa,12.00,USD,https://heatonist.com/products/hot-ones-hot-sauce-los-calientes-barbacoa,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|los-calientes-barbacoa-hot-ones-hot-sauce-c,hot-ones,Hot Ones,los-calientes-barbacoa-hot-ones-hot-sauce-c,Los Calientes Barbacoa | Hot Ones Hot Sauce-C,,,,,retail_listing,https://heatonist.com/products/hot-ones-hot-sauce-los-calientes-barbacoa-c,12.00,USD,https://heatonist.com/products/hot-ones-hot-sauce-los-calientes-barbacoa-c,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|hot-sauce-warm-up-pack-season-27,hot-ones,Hot Ones,hot-sauce-warm-up-pack-season-27,Hot Sauce Warm Up Pack - Season 27,,,,,retail_listing,https://heatonist.com/products/hot-ones-hot-sauce-season-27-warm-up-pack,36.00,USD,https://heatonist.com/products/hot-ones-hot-sauce-season-27-warm-up-pack,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,True,4,sauce:hot-ones|hot-sauce-warm-up-pack-season-28|sauce:hot-ones|hot-sauce-warm-up-pack-season-30|sauce:hot-ones|hot-sauce-warmup-pack-season-25|sauce:hot-ones|hot-sauce-warmup-pack-season-26,single_source:shopify,0,,,v1
sauce:hot-ones|classic-chili-maple-hot-ones,hot-ones,Hot Ones,classic-chili-maple-hot-ones,The Classic Chili Maple | Hot Ones Hot Sauce,,,,,unknown,https://heatonist.com/products/hot-ones-hot-sauce-the-classic-chili-maple,10.00,USD,https://heatonist.com/products/hot-ones-hot-sauce-the-classic-chili-maple,False,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|fan-favorite-party-pack-hot-ones,hot-ones,Hot Ones,fan-favorite-party-pack-hot-ones,Fan Favorite Party Pack | Hot Ones Hot Sauce,,,,,retail_listing,https://heatonist.com/products/hot-ones-hot-sauce-the-fan-favorite-party-pack,60.00,USD,https://heatonist.com/products/hot-ones-hot-sauce-the-fan-favorite-party-pack,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|last-dab-reaper-edition-hot-ones,hot-ones,Hot Ones,last-dab-reaper-edition-hot-ones,The Last Dab - Reaper Edition | Hot Ones Hot Sauce,,,,,retail_listing,https://heatonist.com/products/hot-ones-hot-sauce-the-last-dab-reaper-edition,20.00,USD,https://heatonist.com/products/hot-ones-hot-sauce-the-last-dab-reaper-edition,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|last-dab-xperience-hot-ones,hot-ones,Hot Ones,last-dab-xperience-hot-ones,The Last Dab: Xperience | Hot Ones Hot Sauce,,,,,retail_listing,https://heatonist.com/products/hot-ones-hot-sauce-the-last-dab-xperience,22.00,USD,https://heatonist.com/products/hot-ones-hot-sauce-the-last-dab-xperience,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|hot-sauce-trio-pack-season-28,hot-ones,Hot Ones,hot-sauce-trio-pack-season-28,Hot Sauce Trio Pack - Season 28,,,,,retail_listing,https://heatonist.com/products/hot-ones-hot-sauce-trio-pack-season-28,40.00,USD,https://heatonist.com/products/hot-ones-hot-sauce-trio-pack-season-28,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,True,4,sauce:hot-ones|hot-sauce-trio-pack-season-27|sauce:hot-ones|hot-sauce-trio-pack-season-29|sauce:hot-ones|hot-sauce-trio-pack-season-30|sauce:hot-ones|hot-sauce-trio-pack-season-31,single_source:shopify,0,,,v1
sauce:hot-ones|hot-sauce-trio-pack-season-29,hot-ones,Hot Ones,hot-sauce-trio-pack-season-29,Hot Sauce Trio Pack - Season 29,,,,,retail_listing,https://heatonist.com/products/hot-ones-hot-sauce-trio-pack-season-29,40.00,USD,https://heatonist.com/products/hot-ones-hot-sauce-trio-pack-season-29,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,True,4,sauce:hot-ones|hot-sauce-trio-pack-season-27|sauce:hot-ones|hot-sauce-trio-pack-season-28|sauce:hot-ones|hot-sauce-trio-pack-season-30|sauce:hot-ones|hot-sauce-trio-pack-season-31,single_source:shopify,0,,,v1
sauce:hot-ones|hot-sauce-trio-pack-season-30,hot-ones,Hot Ones,hot-sauce-trio-pack-season-30,Hot Sauce Trio Pack - Season 30,,,,,retail_listing,https://heatonist.com/products/hot-ones-hot-sauce-trio-pack-season-30,40.00,USD,https://heatonist.com/products/hot-ones-hot-sauce-trio-pack-season-30,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,True,4,sauce:hot-ones|hot-sauce-trio-pack-season-27|sauce:hot-ones|hot-sauce-trio-pack-season-28|sauce:hot-ones|hot-sauce-trio-pack-season-29|sauce:hot-ones|hot-sauce-trio-pack-season-31,single_source:shopify,0,,,v1
sauce:hot-ones|hot-sauce-trio-pack-season-31,hot-ones,Hot Ones,hot-sauce-trio-pack-season-31,Hot Sauce Trio Pack - Season 31,,,,,retail_listing,https://heatonist.com/products/hot-ones-hot-sauce-trio-pack-season-31,40.00,USD,https://heatonist.com/products/hot-ones-hot-sauce-trio-pack-season-31,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,True,4,sauce:hot-ones|hot-sauce-trio-pack-season-27|sauce:hot-ones|hot-sauce-trio-pack-season-28|sauce:hot-ones|hot-sauce-trio-pack-season-29|sauce:hot-ones|hot-sauce-trio-pack-season-30,single_source:shopify,0,,,v1
sauce:hot-ones|hot-sauce-trio-season-26,hot-ones,Hot Ones,hot-sauce-trio-season-26,Hot Sauce Trio - Season 26,,,,,retail_listing,https://heatonist.com/products/hot-ones-hot-sauce-trio-season-26,20.00,USD,https://heatonist.com/products/hot-ones-hot-sauce-trio-season-26,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|hot-sauce-warm-up-pack-season-28,hot-ones,Hot Ones,hot-sauce-warm-up-pack-season-28,Hot Sauce Warm Up Pack - Season 28,,,,,retail_listing,https://heatonist.com/products/hot-ones-hot-sauce-warm-up-pack-season-28,36.00,USD,https://heatonist.com/products/hot-ones-hot-sauce-warm-up-pack-season-28,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,True,4,sauce:hot-ones|hot-sauce-warm-up-pack-season-27|sauce:hot-ones|hot-sauce-warm-up-pack-season-30|sauce:hot-ones|hot-sauce-warmup-pack-season-25|sauce:hot-ones|hot-sauce-warmup-pack-season-26,single_source:shopify,0,,,v1
sauce:hot-ones|hot-sauce-warm-up-pack-season-30,hot-ones,Hot Ones,hot-sauce-warm-up-pack-season-30,Hot Sauce Warm Up Pack - Season 30,,,,,retail_listing,https://heatonist.com/products/hot-ones-hot-sauce-warm-up-pack-season-30,34.00,USD,https://heatonist.com/products/hot-ones-hot-sauce-warm-up-pack-season-30,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,True,2,sauce:hot-ones|hot-sauce-warm-up-pack-season-27|sauce:hot-ones|hot-sauce-warm-up-pack-season-28,single_source:shopify,0,,,v1
sauce:hot-ones|hot-sauce-warmup-pack-season-25,hot-ones,Hot Ones,hot-sauce-warmup-pack-season-25,Hot Sauce Warmup Pack - Season 25,,,,,retail_listing,https://heatonist.com/products/hot-ones-hot-sauce-warmup-pack-season-25-heatonist,38.00,USD,https://heatonist.com/products/hot-ones-hot-sauce-warmup-pack-season-25-heatonist,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,True,3,sauce:hot-ones|hot-sauce-warm-up-pack-season-27|sauce:hot-ones|hot-sauce-warm-up-pack-season-28|sauce:hot-ones|hot-sauce-warmup-pack-season-26,single_source:shopify,0,,,v1
sauce:hot-ones|hot-sauce-warmup-pack-season-26,hot-ones,Hot Ones,hot-sauce-warmup-pack-season-26,Hot Sauce Warmup Pack - Season 26,,,,,retail_listing,https://heatonist.com/products/hot-ones-hot-sauce-warmup-pack-season-26,36.00,USD,https://heatonist.com/products/hot-ones-hot-sauce-warmup-pack-season-26,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,True,3,sauce:hot-ones|hot-sauce-warm-up-pack-season-27|sauce:hot-ones|hot-sauce-warm-up-pack-season-28|sauce:hot-ones|hot-sauce-warmup-pack-season-25,single_source:shopify,0,,,v1
sauce:hot-ones|jr-the-green-hot-ones,hot-ones,Hot Ones,jr-the-green-hot-ones,Jr. The Green | Hot Ones Hot Sauce,,,,,retail_listing,https://heatonist.com/products/hot-ones-jr-the-green,7.00,USD,https://heatonist.com/products/hot-ones-jr-the-green,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|jr-the-red-hot-ones,hot-ones,Hot Ones,jr-the-red-hot-ones,Jr. The Red | Hot Ones Hot Sauce,,,,,retail_listing,https://heatonist.com/products/hot-ones-jr-the-red-hot-ones-hot-sauce,7.00,USD,https://heatonist.com/products/hot-ones-jr-the-red-hot-ones-hot-sauce,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|jr-the-yellow-hot-ones,hot-ones,Hot Ones,jr-the-yellow-hot-ones,Jr. The Yellow | Hot Ones Hot Sauce,,,,,retail_listing,https://heatonist.com/products/hot-ones-jr-the-yellow,7.00,USD,https://heatonist.com/products/hot-ones-jr-the-yellow,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|jr-the-yellow-c,hot-ones,Hot Ones,jr-the-yellow-c,Jr | The Yellow-C,,,,,retail_listing,https://heatonist.com/products/hot-ones-jr-the-yellow-c,10.00,USD,https://heatonist.com/products/hot-ones-jr-the-yellow-c,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|pickled-garlic-sriracha-hot-ones,hot-ones,Hot Ones,pickled-garlic-sriracha-hot-ones,Pickled Garlic Sriracha | Hot Ones Hot Sauce,,,,,retail_listing,https://heatonist.com/products/hot-ones-pickled-garlic-sriracha,10.00,USD,https://heatonist.com/products/hot-ones-pickled-garlic-sriracha,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|hot-sauce-trio-pack-season-27,hot-ones,Hot Ones,hot-sauce-trio-pack-season-27,Hot Sauce Trio Pack - Season 27,,,,,retail_listing,https://heatonist.com/products/hot-ones-season-27-trio-pack,40.00,USD,https://heatonist.com/products/hot-ones-season-27-trio-pack,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,True,4,sauce:hot-ones|hot-sauce-trio-pack-season-28|sauce:hot-ones|hot-sauce-trio-pack-season-29|sauce:hot-ones|hot-sauce-trio-pack-season-30|sauce:hot-ones|hot-sauce-trio-pack-season-31,single_source:shopify,0,,,v1
sauce:hot-ones|last-dab-mini-hot-ones,hot-ones,Hot Ones,last-dab-mini-hot-ones,The Last Dab Mini | Hot Ones Hot Sauce,,,,,retail_listing,https://heatonist.com/products/hot-ones-the-last-dab-mini-gift,12.00,USD,https://heatonist.com/products/hot-ones-the-last-dab-mini-gift,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
sauce:hot-ones|last-dab-mini-trio-apollo-triple-x-xperience,hot-ones,Hot Ones,last-dab-mini-trio-apollo-triple-x-xperience,"The Last Dab Mini Trio | Apollo, Triple X, Xperience",,,,,retail_listing,https://heatonist.com/products/hot-ones-the-last-dab-mini-trio-apollo-triple-x-xperience,28.00,USD,https://heatonist.com/products/hot-ones-the-last-dab-mini-trio-apollo-triple-x-xperience,True,heatonist.com,2026-09-19T11:09:45.470554Z,2026-09-19T14:01:06.545048Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,shopify,1,2_longtail,,False,0,,single_source:shopify,0,,,v1
